Date,Station,Depth,Calculated Chlorophyll,Calculated Oxygen,Calculated SPM,Calculated Extinction Coefficient,Salinity,Temperature,Nitrite,Nitrate + Nitrite,Ammonium,Phosphate,Silicate
1/9/2007,12.0,9.0,2.0,8.8, 60,,25.51,10.14,,,,,
1/9/2007,11.0,1.0,2.1,9.6, 35,,16.59,9.42,,,,,
1/9/2007,11.0,2.0,2.1,9.6, 34,,16.43,9.43,,,,,
1/9/2007,11.0,3.0,2.1,9.5, 41,,17.45,9.41,,,,,
1/9/2007,11.0,4.0,2.1,9.4, 43,,18.49,9.46,,,,,
1/9/2007,11.0,5.0,2.1,9.4, 50,,19.13,9.52,,,,,
1/9/2007,11.0,6.0,2.1,9.4, 58,,19.59,9.56,,,,,
1/9/2007,11.0,7.0,2.2,9.3, 63,,20.22,9.62,,,,,
1/9/2007,11.0,8.0,2.2,9.3, 68,,20.66,9.66,,,,,
1/9/2007,11.0,9.0,2.2,9.2, 72,,20.95,9.68,,,,,
1/9/2007,11.0,10.0,2.2,9.2, 74,,21.17,9.70,,,,,
1/9/2007,11.0,11.0,2.2,9.2, 73,,21.70,9.75,,,,,
1/9/2007,11.0,12.0,2.2,9.1, 71,,22.36,9.81,,,,,
1/9/2007,11.0,13.0,2.2,9.0, 90,,23.39,9.92,,,,,
1/9/2007,11.0,14.0,2.2,9.0,121,,23.82,9.96,,,,,
1/9/2007,10.0,1.0,2.1,, 30,,11.91,9.13,,,,,
1/9/2007,10.0,2.0,2.1,, 33,,12.22,9.10,,,,,
1/9/2007,10.0,3.0,2.1,, 35,,12.75,9.13,,,,,
1/9/2007,10.0,4.0,2.1,, 37,,14.02,9.19,,,,,
1/9/2007,10.0,5.0,2.1,, 37,,14.82,9.21,,,,,
1/9/2007,10.0,6.0,2.1,, 37,,14.81,9.20,,,,,
1/9/2007,10.0,7.0,2.1,, 37,,14.80,9.19,,,,,
1/9/2007,10.0,8.0,2.1,, 40,,15.17,9.20,,,,,
1/9/2007,10.0,9.0,2.1,, 42,,15.73,9.24,,,,,
1/9/2007,10.0,10.0,2.1,, 43,,15.93,9.26,,,,,
1/9/2007,10.0,11.0,2.1,, 45,,15.99,9.26,,,,,
1/9/2007,10.0,12.0,2.1,, 44,,16.19,9.28,,,,,
1/9/2007,10.0,13.0,2.1,, 47,,16.51,9.30,,,,,
1/9/2007,10.0,14.0,2.1,, 50,,16.77,9.32,,,,,
1/9/2007,10.0,15.0,2.1,, 57,,17.42,9.38,,,,,
1/9/2007,10.0,16.0,2.1,, 69,,18.13,9.44,,,,,
1/9/2007,10.0,17.0,2.2,, 68,,18.18,9.45,,,,,
1/9/2007,10.0,18.0,2.2,, 72,,18.34,9.46,,,,,
1/9/2007,10.0,19.0,2.2,,110,,19.30,9.54,,,,,
1/9/2007,9.0,1.0,2.1,9.8, 30,,9.88,9.06,,,,,
1/9/2007,9.0,2.0,2.1,9.9, 31,,10.30,8.97,,39.07,13.17,1.72,226.37
1/9/2007,9.0,3.0,2.1,9.9, 35,,11.61,8.94,,,,,
1/9/2007,9.0,4.0,2.1,9.9, 43,,11.89,9.03,,,,,
1/9/2007,9.0,5.0,2.1,9.9, 48,,11.95,9.10,,,,,
1/9/2007,9.0,6.0,2.2,9.9, 47,,12.04,9.10,,,,,
1/9/2007,9.0,7.0,2.2,9.9, 46,,12.10,9.10,,,,,
1/9/2007,9.0,8.0,2.1,9.9, 46,,12.15,9.10,,,,,
1/9/2007,9.0,9.0,2.1,9.9, 45,,12.35,9.12,,,,,
1/9/2007,9.0,10.0,2.1,9.9, 44,,12.74,9.11,,,,,
1/9/2007,9.0,11.0,2.1,9.7, 40,,14.45,9.19,,,,,
1/9/2007,9.0,12.0,2.1,9.6, 47,,16.11,9.29,,,,,
1/9/2007,9.0,13.0,2.1,9.6, 52,,16.61,9.32,,,,,
1/9/2007,9.0,14.0,2.1,9.5, 50,,16.82,9.33,,,,,
1/9/2007,9.0,15.0,2.1,9.5, 47,,17.17,9.36,,,,,
1/9/2007,9.0,16.0,2.1,9.5, 50,,17.53,9.39,,,,,
1/9/2007,9.0,17.0,2.1,9.5, 53,,17.77,9.41,,,,,
1/9/2007,9.0,18.0,2.1,9.5, 56,,17.96,9.43,,,,,
1/9/2007,9.0,19.0,2.2,9.5, 61,,18.18,9.45,,,,,
1/9/2007,9.0,20.0,2.2,9.4, 66,,18.56,9.48,,,,,
1/9/2007,9.0,21.0,2.2,9.4, 71,,18.97,9.51,,,,,
1/9/2007,9.0,22.0,2.3,9.4, 80,,19.11,9.53,,,,,
1/9/2007,9.0,23.0,2.3,9.4, 89,,19.38,9.55,,,,,
1/9/2007,9.0,24.0,2.4,9.3,112,,19.67,9.58,,,,,
1/9/2007,9.0,25.0,2.5,9.3,122,,19.77,9.58,,,,,
1/9/2007,9.0,26.0,2.6,9.3,137,,20.00,9.61,,,,,
1/9/2007,9.0,27.0,2.7,9.2,154,,20.30,9.63,,,,,
1/9/2007,9.0,28.0,2.7,9.2,159,,20.34,9.64,,,,,
1/9/2007,9.0,29.0,2.7,9.2,158,,20.34,9.64,,,,,
1/9/2007,9.0,30.0,2.7,9.2,158,,20.40,9.64,,,,,
1/9/2007,9.0,31.0,2.7,9.2,166,,20.42,9.64,,,,,
1/9/2007,9.0,32.0,2.7,9.2,174,,20.42,9.64,,,,,
1/9/2007,8.0,1.0,2.1,10.3, 28,,8.02,8.93,,,,,
1/9/2007,8.0,2.0,2.1,10.3, 32,,8.46,8.84,,,,,
1/9/2007,8.0,3.0,2.1,10.2, 30,,8.90,8.86,,,,,
1/9/2007,8.0,4.0,2.1,10.2, 28,,9.44,8.87,,,,,
1/9/2007,8.0,5.0,2.0,10.1, 29,,10.04,8.88,,,,,
1/9/2007,8.0,6.0,2.0,10.1, 29,,11.05,8.91,,,,,
1/9/2007,8.0,7.0,2.0,9.9, 29,,12.65,9.01,,,,,
1/9/2007,8.0,8.0,2.0,9.8, 38,,14.13,9.12,,,,,
1/9/2007,8.0,9.0,2.1,9.7, 39,,14.94,9.18,,,,,
1/9/2007,8.0,10.0,2.1,9.7, 37,,15.37,9.21,,,,,
1/9/2007,8.0,11.0,2.1,9.7, 38,,15.97,9.27,,,,,
1/9/2007,8.0,12.0,2.1,9.6, 44,,17.04,9.35,,,,,
1/9/2007,8.0,13.0,2.3,9.5, 94,,17.62,9.41,,,,,
1/9/2007,8.0,14.0,2.5,9.5,162,,17.71,9.42,,,,,
1/9/2007,8.0,15.0,2.8,9.5,214,,17.69,9.41,,,,,
1/9/2007,8.0,16.0,2.8,9.5,314,,17.68,9.41,,,,,
1/9/2007,7.0,1.0,2.0,10.4, 27,,7.26,8.70,,,,,
1/9/2007,7.0,2.0,2.0,10.3, 28,,7.46,8.72,,,,,
1/9/2007,7.0,3.0,2.0,10.3, 29,,7.73,8.75,,,,,
1/9/2007,7.0,4.0,2.0,10.3, 30,,8.34,8.78,,,,,
1/9/2007,7.0,5.0,2.0,10.2, 33,,8.87,8.81,,,,,
1/9/2007,7.0,6.0,2.1,10.1, 36,,9.74,8.86,,,,,
1/9/2007,7.0,7.0,2.1,10.0, 39,,11.06,8.93,,,,,
1/9/2007,7.0,8.0,2.1,10.0, 38,,11.16,8.93,,,,,
1/9/2007,7.0,9.0,2.0,10.0, 35,,11.38,8.93,,,,,
1/9/2007,7.0,10.0,2.1,10.0, 37,,11.57,8.95,,,,,
1/9/2007,7.0,11.0,2.1,9.9, 45,,11.97,8.99,,,,,
1/9/2007,7.0,12.0,2.1,9.9, 50,,12.36,9.01,,,,,
1/9/2007,7.0,13.0,2.2,9.8, 81,,13.04,9.06,,,,,
1/9/2007,7.0,14.0,2.3,9.8,107,,13.28,9.08,,,,,
1/9/2007,7.0,15.0,2.3,9.8,123,,13.47,9.09,,,,,
1/9/2007,6.0,1.0,2.1,10.7, 32,,3.23,8.35,,,,,
1/9/2007,6.0,2.0,2.1,10.6, 34,,3.54,8.32,,39.61,13.33,1.40,285.86
1/9/2007,6.0,3.0,2.1,10.6, 34,,3.61,8.33,,,,,
1/9/2007,6.0,4.0,2.1,10.6, 35,,4.36,8.39,,,,,
1/9/2007,6.0,5.0,2.1,10.5, 36,,5.58,8.49,,,,,
1/9/2007,6.0,6.0,2.1,10.4, 37,,5.98,8.52,,,,,
1/9/2007,6.0,7.0,2.1,10.4, 37,,6.58,8.56,,,,,
1/9/2007,6.0,8.0,2.1,10.4, 39,,6.89,8.59,,,,,
1/9/2007,6.0,9.0,2.1,10.3, 40,,7.37,8.62,,,,,
1/9/2007,6.0,10.0,2.1,10.2, 36,,8.22,8.69,,,,,
1/9/2007,6.0,11.0,2.1,10.1, 68,,9.28,8.79,,,,,
1/9/2007,6.0,12.0,2.1,10.1, 84,,9.58,8.81,,,,,
1/9/2007,5.0,1.0,2.1,10.8, 33,,2.03,8.29,,,,,
1/9/2007,5.0,2.0,2.1,10.8, 35,,2.03,8.28,,,,,
1/9/2007,5.0,3.0,2.1,10.8, 36,,2.04,8.24,,,,,
1/9/2007,5.0,4.0,2.1,10.8, 36,,2.05,8.23,,,,,
1/9/2007,5.0,5.0,2.1,10.7, 37,,2.76,8.26,,,,,
1/9/2007,5.0,6.0,2.1,10.6, 37,,4.22,8.34,,,,,
1/9/2007,5.0,7.0,2.1,10.6, 37,,4.47,8.36,,,,,
1/9/2007,5.0,8.0,2.1,10.5, 35,,4.99,8.44,,,,,
1/9/2007,5.0,9.0,2.0,10.5, 34,,5.32,8.45,,,,,
1/9/2007,5.0,10.0,2.1,10.4, 36,,5.67,8.47,,,,,
1/9/2007,5.0,11.0,2.1,10.4, 54,,6.17,8.52,,,,,
1/9/2007,5.0,12.0,2.1,10.4, 82,,6.30,8.53,,,,,
1/9/2007,4.0,1.0,2.1,10.8, 36,,1.17,8.12,,,,,
1/9/2007,4.0,2.0,2.1,10.9, 36,,1.22,8.11,,,,,
1/9/2007,4.0,3.0,2.1,10.9, 36,,1.22,8.13,,,,,
1/9/2007,4.0,4.0,2.1,10.8, 41,,1.62,8.25,,,,,
1/9/2007,4.0,5.0,2.2,10.8, 47,,1.97,8.35,,,,,
1/9/2007,4.0,6.0,2.2,10.8, 48,,2.07,8.38,,,,,
1/9/2007,4.0,7.0,2.2,10.7, 49,,2.20,8.38,,,,,
1/9/2007,4.0,8.0,2.2,10.7, 49,,2.34,8.30,,,,,
1/9/2007,4.0,9.0,2.1,10.7, 47,,2.36,8.25,,,,,
1/9/2007,4.0,10.0,2.1,10.7, 44,,2.47,8.15,,,,,
1/9/2007,4.0,11.0,2.1,10.7, 43,,2.51,8.14,,,,,
1/9/2007,4.0,12.0,2.1,10.7, 44,,2.55,8.14,,,,,
1/9/2007,4.0,13.0,2.1,10.7, 47,,2.68,8.15,,,,,
1/9/2007,4.0,14.0,2.1,10.7, 46,,2.84,8.17,,,,,
1/9/2007,4.0,15.0,2.1,10.7, 46,,3.10,8.20,,,,,
1/9/2007,4.0,16.0,2.2,10.6, 77,,3.74,8.26,,,,,
1/9/2007,4.0,17.0,2.5,10.5,163,,4.79,8.37,,,,,
1/9/2007,4.0,18.0,2.5,10.5,197,,4.98,8.40,,,,,
1/9/2007,3.0,1.0,2.2,10.9, 30,,0.46,8.11,,,,,
1/9/2007,3.0,2.0,2.2,10.9, 33,,0.50,8.00,,38.84,12.60,1.29,316.73
1/9/2007,3.0,3.0,2.2,10.9, 35,,0.52,7.98,,,,,
1/9/2007,3.0,4.0,2.2,10.9, 37,,0.54,7.99,,,,,
1/9/2007,3.0,5.0,2.2,10.9, 35,,0.53,8.01,,,,,
1/9/2007,3.0,6.0,2.2,10.9, 35,,0.54,8.01,,,,,
1/9/2007,3.0,7.0,2.2,10.9, 38,,0.70,8.00,,,,,
1/9/2007,3.0,8.0,2.2,10.9, 38,,0.73,8.00,,,,,
1/9/2007,3.0,9.0,2.2,10.9, 38,,0.76,8.02,,,,,
1/9/2007,3.0,10.0,2.2,10.9, 38,,0.78,8.03,,,,,
1/9/2007,3.0,11.0,2.2,10.9, 39,,0.83,8.04,,,,,
1/9/2007,3.0,12.0,2.1,10.8, 38,,1.00,8.08,,,,,
1/9/2007,3.0,13.0,2.1,10.8, 39,,1.04,8.09,,,,,
1/9/2007,2.0,1.0,2.1,10.8, 30,,0.32,7.97,,,,,
1/9/2007,2.0,2.0,2.1,10.8, 32,,0.33,7.94,,,,,
1/9/2007,2.0,3.0,2.1,10.9, 33,,0.34,7.94,,,,,
1/9/2007,2.0,4.0,2.1,10.9, 34,,0.45,8.00,,,,,
1/9/2007,2.0,5.0,2.1,10.8, 36,,0.61,8.07,,,,,
1/9/2007,2.0,6.0,2.1,10.8, 37,,0.68,8.10,,,,,
1/9/2007,2.0,7.0,2.1,10.8, 38,,0.72,8.12,,,,,
1/9/2007,2.0,8.0,2.1,10.8, 39,,0.75,8.16,,,,,
1/9/2007,2.0,9.0,2.2,10.8, 41,,0.78,8.21,,,,,
1/9/2007,2.0,10.0,2.2,10.8, 42,,0.79,8.23,,,,,
1/9/2007,649.0,1.0,2.2,10.7, 26,,0.12,8.04,,,,,
1/9/2007,649.0,2.0,2.2,10.7, 28,,0.12,8.02,,32.80,15.40,1.35,331.73
1/9/2007,649.0,3.0,2.2,10.8, 29,,0.12,8.00,,,,,
1/9/2007,649.0,4.0,2.2,10.8, 29,,0.13,7.99,,,,,
1/9/2007,649.0,5.0,2.2,10.8, 30,,0.13,7.98,,,,,
1/9/2007,649.0,6.0,2.2,10.8, 30,,0.13,7.97,,,,,
1/9/2007,649.0,7.0,2.2,10.8, 30,,0.14,7.97,,,,,
1/9/2007,649.0,8.0,2.2,10.8, 30,,0.15,7.95,,,,,
1/9/2007,649.0,9.0,2.2,10.8, 30,,0.16,7.95,,,,,
1/9/2007,649.0,10.0,2.1,10.8, 30,,0.18,7.94,,,,,
1/9/2007,649.0,11.0,2.1,10.8, 31,,0.18,7.94,,,,,
1/9/2007,657.0,1.0,2.1,10.8, 19,,0.10,8.12,,,,,
1/9/2007,657.0,2.0,2.1,10.8, 19,,0.10,8.13,,26.50,15.86,1.14,325.58
1/9/2007,657.0,3.0,2.2,10.8, 21,,0.10,8.13,,,,,
1/9/2007,657.0,4.0,2.2,10.8, 21,,0.10,8.12,,,,,
1/9/2007,657.0,5.0,2.2,10.8, 22,,0.10,8.12,,,,,
1/9/2007,657.0,6.0,2.1,10.8, 24,,0.10,8.11,,,,,
1/9/2007,657.0,7.0,2.1,10.8, 23,,0.10,8.11,,,,,
1/9/2007,657.0,8.0,2.1,10.8, 24,,0.10,8.11,,,,,
1/9/2007,657.0,9.0,2.1,10.8, 24,,0.10,8.11,,,,,
1/9/2007,657.0,10.0,2.2,10.8, 24,,0.10,8.11,,,,,
1/9/2007,657.0,11.0,2.2,10.8, 23,,0.10,8.11,,,,,
2/6/2007,36.0,1.0,12.4,8.4,140,,24.62,11.37,,,,,
2/6/2007,36.0,2.0,12.4,8.4,162,,24.74,11.39,,93.71,7.74,8.81,128.03
2/6/2007,36.0,3.0,12.6,8.4,207,,24.83,11.40,,,,,
2/6/2007,36.0,4.0,12.9,8.4,244,,24.88,11.40,,,,,
2/6/2007,36.0,5.0,12.9,8.3,306,,24.93,11.40,,,,,
2/6/2007,35.0,1.0,9.8,8.4, 49,,24.94,11.22,,,,,
2/6/2007,35.0,2.0,9.8,8.4, 56,,25.21,11.24,,,,,
2/6/2007,35.0,3.0,9.6,8.4, 78,,25.46,11.29,,,,,
2/6/2007,35.0,4.0,9.5,8.4, 98,,25.62,11.31,,,,,
2/6/2007,35.0,5.0,9.4,8.4,104,,25.77,11.31,,,,,
2/6/2007,35.0,6.0,9.2,8.4,103,,25.91,11.29,,,,,
2/6/2007,35.0,7.0,9.2,8.4,105,,25.98,11.28,,,,,
2/6/2007,34.0,1.0,10.2,8.4, 83,,24.98,10.97,,,,,
2/6/2007,34.0,2.0,10.2,8.4, 85,,25.01,10.95,,,,,
2/6/2007,34.0,3.0,10.1,8.4, 90,,25.07,10.93,,,,,
2/6/2007,34.0,4.0,10.1,8.4,117,,25.24,10.87,,,,,
2/6/2007,34.0,5.0,10.1,8.4,139,,25.39,10.80,,,,,
2/6/2007,33.0,1.0,7.9,8.4, 57,,25.85,11.12,,,,,
2/6/2007,33.0,2.0,7.9,8.4, 57,,25.86,11.12,,,,,
2/6/2007,33.0,3.0,7.9,8.4, 58,,25.86,11.12,,,,,
2/6/2007,33.0,4.0,7.9,8.4, 58,,25.86,11.12,,,,,
2/6/2007,33.0,5.0,8.0,8.4, 57,,25.85,11.12,,,,,
2/6/2007,33.0,6.0,8.0,8.4, 61,,25.89,11.11,,,,,
2/6/2007,33.0,7.0,8.0,8.4, 69,,25.95,11.09,,,,,
2/6/2007,33.0,8.0,8.0,8.4, 82,,26.02,11.07,,,,,
2/6/2007,33.0,9.0,8.2,8.4,107,,26.09,11.04,,,,,
2/6/2007,33.0,10.0,8.3,8.4,111,,26.10,11.04,,,,,
2/6/2007,33.0,11.0,8.4,8.4,122,,26.14,11.02,,,,,
2/6/2007,33.0,12.0,8.4,8.4,139,,26.16,11.01,,,,,
2/6/2007,32.0,1.0,7.4,8.4, 44,,26.14,11.05,,,,,
2/6/2007,32.0,2.0,7.4,8.4, 53,,26.21,11.05,,78.70,9.32,7.78,116.46
2/6/2007,32.0,3.0,7.3,8.4, 59,,26.24,11.04,,,,,
2/6/2007,32.0,4.0,7.3,8.4, 68,,26.30,11.03,,,,,
2/6/2007,32.0,5.0,7.5,8.4, 79,,26.35,11.02,,,,,
2/6/2007,32.0,6.0,7.6,8.4,109,,26.40,11.01,,,,,
2/6/2007,32.0,7.0,7.8,8.4,117,,26.41,11.01,,,,,
2/6/2007,32.0,8.0,7.9,8.4,128,,26.42,11.01,,,,,
2/6/2007,32.0,9.0,8.1,8.4,140,,26.42,11.01,,,,,
2/6/2007,32.0,10.0,8.2,8.4,156,,26.43,11.01,,,,,
2/6/2007,31.0,1.0,6.9,8.4, 41,,26.60,10.89,,,,,
2/6/2007,31.0,2.0,6.9,8.3, 74,,26.75,10.90,,,,,
2/6/2007,31.0,3.0,7.0,8.3,102,,26.77,10.91,,,,,
2/6/2007,31.0,4.0,7.3,8.3,132,,26.78,10.92,,,,,
2/6/2007,31.0,5.0,7.6,8.3,158,,26.79,10.93,,,,,
2/6/2007,31.0,6.0,7.9,8.3,180,,26.81,10.92,,,,,
2/6/2007,31.0,7.0,8.1,8.3,200,,26.82,10.92,,,,,
2/6/2007,31.0,8.0,8.3,8.3,217,,26.83,10.91,,,,,
2/6/2007,31.0,9.0,8.5,8.3,225,,26.85,10.90,,,,,
2/6/2007,31.0,10.0,8.6,8.3,251,,26.89,10.89,,,,,
2/6/2007,31.0,11.0,8.8,8.3,269,,26.91,10.88,,,,,
2/6/2007,31.0,12.0,9.2,8.3,310,,26.94,10.87,,,,,
2/6/2007,30.0,1.0,6.2,8.4, 33,,26.82,10.78,,,,,
2/6/2007,30.0,2.0,6.2,8.3, 42,,27.07,10.75,,60.60,11.69,6.49,107.43
2/6/2007,30.0,3.0,6.0,8.3, 60,,27.29,10.68,,,,,
2/6/2007,30.0,4.0,5.9,8.3, 70,,27.38,10.63,,,,,
2/6/2007,30.0,5.0,5.9,8.3, 76,,27.45,10.60,,,,,
2/6/2007,30.0,6.0,5.9,8.3, 85,,27.47,10.58,,,,,
2/6/2007,30.0,7.0,6.0,8.3, 95,,27.49,10.57,,,,,
2/6/2007,30.0,8.0,6.1,8.3, 96,,27.50,10.57,,,,,
2/6/2007,30.0,9.0,6.1,8.3,102,,27.51,10.56,,,,,
2/6/2007,30.0,10.0,6.2,8.3,108,,27.51,10.56,,,,,
2/6/2007,30.0,11.0,6.3,8.3,112,,27.53,10.55,,,,,
2/6/2007,30.0,12.0,6.3,8.3,118,,27.53,10.55,,,,,
2/6/2007,29.5,1.0,5.2,8.3, 26,,27.39,10.54,,,,,
2/6/2007,29.5,2.0,5.2,8.3, 34,,27.50,10.51,,,,,
2/6/2007,29.5,3.0,5.2,8.3, 48,,27.64,10.48,,,,,
2/6/2007,29.5,4.0,5.4,8.3, 68,,27.70,10.47,,,,,
2/6/2007,29.5,5.0,5.5,8.3, 73,,27.71,10.46,,,,,
2/6/2007,29.5,6.0,5.5,8.3, 73,,27.71,10.46,,,,,
2/6/2007,29.5,7.0,5.5,8.3, 75,,27.71,10.46,,,,,
2/6/2007,29.5,8.0,5.6,8.3, 81,,27.71,10.46,,,,,
2/6/2007,29.5,9.0,5.6,8.3, 83,,27.72,10.46,,,,,
2/6/2007,29.5,10.0,5.6,8.3, 84,,27.72,10.46,,,,,
2/6/2007,29.5,11.0,5.6,8.3, 84,,27.72,10.46,,,,,
2/6/2007,29.5,12.0,5.6,8.3, 85,,27.72,10.46,,,,,
2/6/2007,29.5,13.0,5.6,8.3, 83,,27.72,10.46,,,,,
2/6/2007,29.5,14.0,5.6,8.2, 86,,27.72,10.46,,,,,
2/6/2007,29.0,1.0,5.1,8.3, 19,,27.75,10.41,,,,,
2/6/2007,29.0,2.0,5.1,8.3, 22,,27.76,10.41,,,,,
2/6/2007,29.0,3.0,5.1,8.3, 32,,27.77,10.42,,,,,
2/6/2007,29.0,4.0,5.1,8.3, 38,,27.77,10.42,,,,,
2/6/2007,29.0,5.0,5.2,8.3, 50,,27.78,10.42,,,,,
2/6/2007,29.0,6.0,5.3,8.3, 58,,27.79,10.42,,,,,
2/6/2007,29.0,7.0,5.4,8.3, 62,,27.79,10.42,,,,,
2/6/2007,29.0,8.0,5.4,8.3, 63,,27.79,10.42,,,,,
2/6/2007,29.0,9.0,5.5,8.3, 64,,27.79,10.42,,,,,
2/6/2007,29.0,10.0,5.5,8.3, 68,,27.79,10.42,,,,,
2/6/2007,29.0,11.0,5.5,8.3, 69,,27.79,10.42,,,,,
2/6/2007,29.0,12.0,5.5,8.3, 69,,27.79,10.42,,,,,
2/6/2007,29.0,13.0,5.5,8.3, 71,,27.80,10.41,,,,,
2/6/2007,29.0,14.0,5.5,8.3, 75,,27.80,10.41,,,,,
2/6/2007,28.0,1.0,5.3,8.4, 18,,27.89,10.41,,,,,
2/6/2007,28.0,2.0,5.3,8.4, 18,,27.88,10.43,,,,,
2/6/2007,28.0,3.0,5.2,8.4, 21,,27.92,10.41,,,,,
2/6/2007,28.0,4.0,5.2,8.4, 33,,27.92,10.41,,,,,
2/6/2007,28.0,5.0,5.1,8.4, 35,,27.95,10.40,,,,,
2/6/2007,28.0,6.0,5.2,8.4, 37,,27.96,10.40,,,,,
2/6/2007,28.0,7.0,5.2,8.4, 39,,27.96,10.40,,,,,
2/6/2007,28.0,8.0,5.1,8.4, 42,,27.97,10.39,,,,,
2/6/2007,28.0,9.0,5.1,8.4, 47,,27.98,10.39,,,,,
2/6/2007,28.0,10.0,5.2,8.4, 47,,27.98,10.39,,,,,
2/6/2007,28.0,11.0,5.3,8.4, 56,,28.00,10.39,,,,,
2/6/2007,28.0,12.0,5.4,8.4, 58,,28.00,10.39,,,,,
2/6/2007,28.0,13.0,5.4,8.3, 66,,28.01,10.39,,,,,
2/6/2007,28.0,14.0,5.4,, 68,,28.00,10.39,,,,,
2/6/2007,27.0,1.0,5.1,8.4, 16,,27.99,10.30,,,,,
2/6/2007,27.0,2.0,5.1,8.4, 22,,28.02,10.29,,49.85,12.58,5.48,96.75
2/6/2007,27.0,3.0,5.0,8.4, 31,,28.06,10.29,,,,,
2/6/2007,27.0,4.0,5.0,8.4, 38,,28.07,10.28,,,,,
2/6/2007,27.0,5.0,5.1,8.4, 43,,28.09,10.27,,,,,
2/6/2007,27.0,6.0,5.1,8.4, 50,,28.10,10.26,,,,,
2/6/2007,27.0,7.0,5.1,8.4, 52,,28.11,10.25,,,,,
2/6/2007,27.0,8.0,5.1,8.4, 52,,28.12,10.25,,,,,
2/6/2007,27.0,9.0,5.1,8.3, 58,,28.13,10.24,,,,,
2/6/2007,27.0,10.0,5.2,8.3, 63,,28.15,10.23,,,,,
2/6/2007,27.0,11.0,5.2,8.1, 69,,28.16,10.22,,,,,
2/6/2007,26.0,1.0,5.2,8.4, 19,,28.17,10.24,,,,,
2/6/2007,26.0,2.0,5.2,8.4, 20,,28.19,10.23,,,,,
2/6/2007,26.0,3.0,5.1,8.4, 22,,28.23,10.23,,,,,
2/6/2007,26.0,4.0,5.0,8.4, 23,,28.24,10.23,,,,,
2/6/2007,26.0,5.0,5.0,8.4, 26,,28.28,10.23,,,,,
2/6/2007,26.0,6.0,4.9,8.4, 27,,28.28,10.23,,,,,
2/6/2007,26.0,7.0,4.9,8.4, 28,,28.30,10.22,,,,,
2/6/2007,26.0,8.0,4.9,8.4, 29,,28.31,10.22,,,,,
2/6/2007,26.0,9.0,4.9,8.4, 29,,28.31,10.22,,,,,
2/6/2007,26.0,10.0,4.9,8.4, 29,,28.31,10.22,,,,,
2/6/2007,25.0,1.0,4.8,8.2, 26,,28.43,10.13,,,,,
2/6/2007,25.0,2.0,4.8,8.2, 26,,28.43,10.13,,,,,
2/6/2007,25.0,3.0,4.8,8.2, 29,,28.44,10.12,,,,,
2/6/2007,25.0,4.0,4.8,8.2, 31,,28.44,10.12,,,,,
2/6/2007,25.0,5.0,4.8,8.2, 32,,28.44,10.12,,,,,
2/6/2007,25.0,6.0,4.8,8.2, 33,,28.44,10.12,,,,,
2/6/2007,25.0,7.0,4.8,8.2, 33,,28.44,10.12,,,,,
2/6/2007,25.0,8.0,4.8,8.2, 34,,28.44,10.12,,,,,
2/6/2007,24.0,1.0,4.7,8.2, 17,,28.71,10.35,,,,,
2/6/2007,24.0,2.0,4.7,8.2, 19,,28.72,10.34,,39.33,10.94,3.78,76.09
2/6/2007,24.0,3.0,4.7,8.2, 20,,28.72,10.33,,,,,
2/6/2007,24.0,4.0,4.7,8.2, 21,,28.73,10.34,,,,,
2/6/2007,24.0,5.0,4.7,8.2, 21,,28.74,10.34,,,,,
2/6/2007,24.0,6.0,4.7,8.2, 22,,28.74,10.35,,,,,
2/6/2007,24.0,7.0,4.6,8.2, 23,,28.75,10.35,,,,,
2/6/2007,24.0,8.0,4.6,8.2, 23,,28.75,10.36,,,,,
2/6/2007,24.0,9.0,4.6,8.2, 24,,28.76,10.36,,,,,
2/6/2007,24.0,10.0,4.6,8.2, 24,,28.76,10.36,,,,,
2/6/2007,23.0,1.0,5.5,8.2, 24,,28.73,10.44,,,,,
2/6/2007,23.0,2.0,5.5,8.2, 24,,28.74,10.44,,,,,
2/6/2007,23.0,3.0,5.5,8.2, 26,,28.74,10.43,,,,,
2/6/2007,23.0,4.0,5.5,8.2, 29,,28.76,10.42,,,,,
2/6/2007,23.0,5.0,5.4,8.2, 30,,28.77,10.42,,,,,
2/6/2007,23.0,6.0,5.3,8.2, 32,,28.78,10.42,,,,,
2/6/2007,23.0,7.0,5.3,8.2, 32,,28.78,10.42,,,,,
2/6/2007,23.0,8.0,5.2,8.2, 33,,28.79,10.42,,,,,
2/6/2007,23.0,9.0,5.2,8.2, 34,,28.79,10.42,,,,,
2/6/2007,23.0,10.0,5.3,8.2, 34,,28.79,10.42,,,,,
2/6/2007,23.0,11.0,5.3,8.2, 38,,28.80,10.42,,,,,
2/6/2007,23.0,12.0,5.3,8.2, 37,,28.80,10.42,,,,,
2/6/2007,23.0,13.0,5.3,8.2, 41,,28.81,10.43,,,,,
2/6/2007,23.0,14.0,5.4,8.2, 44,,28.81,10.43,,,,,
2/6/2007,23.0,15.0,5.4,8.2, 50,,28.81,10.43,,,,,
2/6/2007,22.0,1.0,4.4,8.2, 18,,29.20,10.38,,,,,
2/6/2007,22.0,2.0,4.4,8.2, 19,,29.20,10.38,,,,,
2/6/2007,22.0,3.0,4.3,8.2, 19,,29.20,10.37,,,,,
2/6/2007,22.0,4.0,4.3,8.2, 20,,29.20,10.37,,,,,
